Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Denmark,DNK,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,94.30509949,91.14547729,92.15502167,91.10410309,,,,,,,93.18063354,91.24504852,91.78896332,98.16934967,99.48282623,97.22662354,98.36416626,101.7397919,98.17269135,95.08431244,97.51313019,96.7583313,99.00009918,96.35430908,,,,101.4617386,101.535881,100.3883438,101.1998672,104.8683701,,100.3935165,100.3108215,101.8172302,101.5284195,100.5966263,97.74207306,98.88754272,99.57377625,97.55827332,98.58706665,98.341362,99.14968109,105.0582123,104.6207581,101.4494934,102.1805725,,
Dominican Republic,DOM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,32.78944016,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.42462921,74.83299255,,88.18630219,,86.38391876,,82.35990906,90.31681824,,94.00113678,93.34201813,92.11585999,92.45767212,93.63407898,95.7690506,101.1406326,101.6805267,96.26985168,93.65538025,93.87033081,96.42578125,
Algeria,DZA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,52.8452301,54.67810822,57.99300003,63.70981979,70.40416718,73.4263382,76.18341064,75.20378876,73.29438019,78.40596771,77.60890961,80.10125732,85.40323639,101.4899826,81.9699707,83.15287018,83.85157013,86.67964172,85.03529358,82.42536926,85.6993103,85.3001709,83.92746735,84.55301666,87.07602692,85.88011169,,84.10179138,80.41484833,86.58339691,88.2885437,90.17299652,91.12399292,93.41181946,84.5682373,93.65309143,118.7263336,91.07131958,95.85836792,97.94917297,101.7974396,106.197197,107.8963013,105.6035309,105.6188583,105.5272522,104.6819305,101.1553497,103.9701309,
East Asia & Pacific (excluding high income),EAP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.49462891,93.02243042,91.43888855,92.00212097,92.60839081,93.34616852,94.16509247,93.54051971,93.33580017,92.79385376,92.1756134,91.62779999,93.54601288,97.37148285,96.92006683,96.17453003,95.01055145,95.32736206,94.86884308,92.73567963,91.65103912,93.76577759,95.92153168,97.99269867,98.04387665,97.38043976,
Early-demographic dividend,EAR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,57.30318069,57.36410904,57.77819824,58.7190094,59.10916138,60.23725128,61.39749146,62.14318085,63.03681183,63.62939072,65.00917053,66.63314819,68.38633728,70.16136932,72.3495636,74.42179108,75.42225647,76.23912048,77.19724274,77.29575348,77.39877319,77.54560852,78.15309143,78.65772247,79.03222656,79.34108734,78.89792633,78.73439789,78.6137619,78.35900879,79.81981659,80.18256378,82.00279999,82.82733154,84.21124268,85.64022064,85.841362,87.14315033,88.3690033,88.84088898,89.29979706,89.14231873,90.01097107,90.40161133,92.03775787,92.02754211,91.77335358,91.42931366,91.45465088,91.43691254,92.88404083,
East Asia & Pacific,EAS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.81317139,93.48116302,91.89646149,92.43750763,93.00504303,93.69432831,94.48893738,93.8347702,93.72324371,93.23973846,92.67545319,92.19793701,94.01548767,97.52596283,97.11847687,96.431427,95.37586975,95.79798126,95.25937653,93.17629242,92.25579071,94.19915771,96.03855133,98.03939056,98.22595978,97.60212708,
Europe & Central Asia (excluding high income),ECA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.22338104,96.39733124,96.31327057,95.18000031,94.65627289,95.1481781,95.14347839,94.97368622,95.0728302,97.27073669,98.15852356,97.33875275,98.23712921,100.2035522,97.94155884,96.52748108,96.95442963,97.8842392,98.11141968,99.25035095,98.46753693,98.75856018,98.12256622,98.81712341,96.65458679,97.2621994,98.04209137,99.8912735,99.74800873,
Europe & Central Asia,ECS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.24754333,96.98155975,96.55726624,95.88339996,95.83197021,96.14193726,96.22383881,96.22315216,96.42524719,98.12831116,98.30814362,97.86193085,98.12023163,98.40493011,97.12516022,96.86353302,97.15338898,97.57556915,97.76026154,98.32826996,97.67830658,97.82932281,97.42601776,98.15545654,96.84721375,97.38047791,97.36756134,98.29888916,98.25354004,
Ecuador,ECU,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,57.76470947,55.93801117,59.37511063,62.81093979,66.57792664,70.88551331,72.40686035,71.18203735,76.01270294,79.01215363,,,,,,,95.42340088,94.89984894,,,,,,94.03125763,91.73590088,91.47000885,95.02375031,,96.00525665,96.65392303,96.66014862,96.70916748,95.90161133,95.61022949,99.64411163,99.44933319,98.30724335,,96.35015869,102.2290115,105.7451401,107.2101135,107.8545837,111.4691162,105.8797836,103.1405869,104.8280487,103.9667969,101.0841522,100.4026031,
"Egypt, Arab Rep.",EGY,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,69.80084991,65.70332336,69.87709045,71.6398468,75.34927368,76.22406769,76.60009766,70.92675781,48.12437057,55.83953094,66.24382782,,,,,84.88091278,,,,,,,,,,,94.08847046,,96.38818359,94.18768311,91.80258942,88.63509369,90.24239349,91.49066162,95.42288971,88.55050659,92.70626831,,94.66161346,96.96021271,,,100.1025467,,,96.18514252,96.7782135,99.79187012,103.831459,,
Euro area,EMU,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,94.31806946,94.30422974,94.41358185,94.49185944,94.90036774,96.72416687,96.25930786,96.18403625,95.96914673,95.70303345,95.88578796,95.68924713,95.70159149,95.53421783,96.11364746,96.59750366,96.71733856,95.6242218,97.0941925,97.47704315,97.53063965,97.57212067,97.90670013,97.65653992,96.73960114,96.47509766,96.34461975,96.17292786,96.63330841,97.07272339,97.65725708,98.6552887,97.37680817,97.30400085,96.76091766,95.2927475,95.38321686,96.82604218,96.97068024,96.86726379,96.78843689,96.63406372,95.80938721,95.55673981,95.44593048,96.16613007,95.32852173,95.52497101,95.53984833,95.09674835,95.1204071,
Eritrea,ERI,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49896049,36.25870132,50.76194,56.28145981,,50.64482117,53.22348022,53.53596878,55.68532181,63.93727875,76.6103363,90.15724945,91.12136078,88.70194244,90.63609314,95.74320221,82.25733948,79.53125,72.05954742,65.93403625,,67.06075287,,67.80439758,64.19847107,,,
Spain,ESP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,97.50531006,97.27262878,98.33997345,102.0912476,103.3219833,103.3371887,100.2151031,105.2694397,104.5728989,100.4748917,,,100.9910965,102.3923874,,,,,,,,,,102.0849991,,96.87113953,97.12194824,97.00318146,97.34179688,97.45649719,96.13658142,99.70554352,99.00832367,100.0337982,103.0001678,100.7462082,99.8225708,98.03205872,96.83106995,,
Estonia,EST,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.78507996,90.77292633,,89.21169281,92.45722198,94.83705139,100.1871796,101.6268463,107.3911667,102.7463074,103.5701904,96.85558319,95.58312988,95.22319794,98.77217102,101.9483719,101.5529022,105.1074829,104.9916,100.4588699,98.4860611,94.78206635,97.04801941,97.84900665,98.18968201,,
Ethiopia,ETH,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,24.16227913,,,,,29.77894974,29.48715019,27.74546051,,,,,16.11125946,16.58403015,18.08773041,,,25.48167992,28.70981026,35.70632935,40.57268143,44.20898819,46.11616898,50.72365189,52.36487961,52.07971954,52.75725174,52.58724976,59.70196915,54.75452042,50.10128021,53.90333939,53.75389099,55.21025848,63.23722076,65.68746948,,70.55845642,70.74250031,
European Union,EUU,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,94.85794067,94.82675934,94.88458252,,,,,,,96.54152679,95.93666077,95.72200012,95.64916992,96.35462952,97.3168335,97.03137207,96.41734314,97.21752167,97.27764893,96.92635345,96.34660339,96.73448944,96.85202789,96.37093353,96.42603302,96.91499329,97.24234772,97.31646729,97.44037628,97.7510376,98.81580353,97.98400879,98.20863342,98.03752136,96.8572464,96.54618835,97.31041718,97.22844696,97.22064972,97.59274292,97.75112915,97.01748657,96.92784119,96.76593018,97.44714355,96.7355423,97.02909088,96.0530014,95.98101044,96.01817322,
Fragile and conflict affected situations,FCS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,56.35137939,57.68906021,57.80057907,59.18508148,59.56455994,60.99697113,62.12105179,62.28477859,62.75011826,63.20595169,63.38938904,62.82434845,63.44343185,63.70666885,64.14588165,63.37506104,63.12231064,62.99071884,63.27349091,63.38547897,63.30194092,63.33211136,62.37413025,61.56269073,61.30812073,61.69939041,61.71929932,61.94483948,63.47621918,65.44548035,67.17633057,69.04351807,70.63137054,72.49118805,75.35842896,73.61135864,72.02731323,73.0418396,73.82221985,73.73497772,73.80742645,72.55998993,72.7691803,72.84042358,73.43981171,73.70870209,74.22270203,74.37085724,74.84660339,
Finland,FIN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4772034,106.0462723,105.4812469,101.517868,97.643013,96.00778198,95.73645782,97.10093689,100.9861526,100.2142334,,97.75443268,96.07234955,96.00408173,101.8261337,100.9452896,102.1733932,99.93724823,100.8438416,96.804039,98.05275726,99.51747131,98.14954376,98.14364624,98.24205017,99.8015213,100.6060181,98.90309906,99.3392334,100.6734772,101.8568573,100.0032806,100.9707794,,
Fiji,FJI,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,96.46736145,96.06848145,,94.83968353,91.38861847,92.28019714,94.99532318,,,,,,104.3131332,,102.5769424,100.7211533,100.3061676,103.3216171,100.6891403,99.39144135,96.03939056,95.28898621,99.68933868,,108.8078079,,111.4378662,,105.9783325,104.9913864,,105.1096725,105.7523193,107.2371826,,112.4701691,107.6820068,,,111.1240311,107.3269882,
France,FRA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,91.18639374,90.41226959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.00080109,95.5102005,96.03633118,92.37779999,83.33332825,88.21576691,89.22055817,,
Gabon,GAB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,71.84378815,70.55182648,,90.86576843,98.70565033,88.79499054,90.7038269,87.46669769,87.40267944,93.09027863,93.91876221,91.75627136,79.84799194,,,70.48799896,69.15515137,65.79589844,,,56.28641129,,,65.92845917,65.20713806,68.60865021,,,,,71.65670776,69.67794037,,,,,,,,,,,,,,,,76.18595123,,
United Kingdom,GBR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1281204,100.9392624,100.2379074,100.7988815,101.6876678,,
Georgia,GEO,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1538696,117.0106812,113.5610123,105.3528366,109.2085571,95.8684082,,,101.5243683,105.1443481,106.0709,,101.3260269,104.1652832,103.432457,103.0224075,116.029953,113.4470825,94.76690674,91.68662262,93.91404724,
Ghana,GHA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,69.24810791,62.85614014,,57.14439011,59.32141876,62.42031097,64.27716827,65.78614807,65.23628235,65.57704163,70.03330231,,,,,,,,,,73.29647064,75.35749054,,,,,,,70.69026184,73.2545166,68.82391357,70.42308044,67.31980133,72.38076782,75.92616272,71.22931671,77.12267303,82.18778992,84.83656311,,90.71694183,84.0568924,95.79509735,94.53073883,99.10743713,,94.95574951,93.04157257,,,
Gibraltar,GIB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.11765289,90.67797089,,94.42060089,94.37229156,
Guinea,GIN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,27.73377991,21.94545937,20.78533936,20.48181915,16.71857071,18.48199081,28.12393951,24.16777992,24.11700058,27.82455063,29.28544044,29.84938049,,,36.76559067,41.52899933,43.73170853,44.86759949,48.83380127,46.64194107,57.39176941,63.6354599,67.00150299,66.33522034,58.34869003,65.42524719,66.96053314,65.8525238,66.27155304,66.99771881,68.42386627,68.93720245,67.98478699,,,,66.62251282,
"Gambia, The",GMB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,29.39722061,32.95476151,32.29129028,31.36228943,32.2629509,32.23609924,25.90489006,32.29470825,34.33208084,38.47422028,38.2526207,44.72480011,50.8077507,58.63285828,60.10604858,61.79761887,66.99141693,,56.97784042,,,53.62305832,49.63998032,49.6323204,50.76089859,57.22813034,56.15502167,,75.60959625,72.62367249,71.36834717,68.52816772,69.04634094,66.62349701,61.98894119,59.66204834,65.3015213,68.97631836,,66.12889099,62.98551941,65.50228119,64.89945221,65.33701324,65.1132431,66.87828827,68.94039154,70.58396149,73.92729187,75.57042694,78.63604736
Guinea-Bissau,GNB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,23.25168991,18.5843792,25.2383194,27.52763939,21.28105927,18.64767075,,,13.40824986,8.77614975,,,,,,,,,,,,36.52566147,,,,,,,,,,73.12380219,,,,,,,,,,,
Equatorial Guinea,GNQ,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.54399872,,,,,,50.56097031,,,42.70991135,,44.67322922,,,42.16910172,43.49607086,43.8731308,41.67010117,43.24781036,,,39.78306961,,,,,,
Greece,GRC,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,98.75383759,96.83480835,95.86633301,94.85037994,95.91516113,96.86096954,97.67785645,100.5888596,100.9557877,98.10861969,96.81504059,95.2751236,95.31479645,97.92001343,100.2393112,105.6124115,95.3813324,96.33763885,94.13117218,,,96.62673187,,,,,,,,,,,,101.0808334,97.13542938,100.7088776,98.54904175,,,96.65956116,94.35778809,98.05625916,96.85253906,95.85688782,98.27857971,98.19142914,97.57852173,98.3012085,96.90579987,,
Grenada,GRD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,90.20867157,92.27539825,,,,95.40984344,84.78964233,,,,,,,,,,,,,,,98.89134979,,,100.1616821,107.4232101,,109.2178802,,104.4378662,124.7464523,141.3541718,132.5107269,,,113.1611328,104.7496796,,,128.144455,125.0299377,,,
Greenland,GRL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,31.27961922,30.94158936,32.25934982,,,,,,,,,,,,,,,,,,49.74559021,,,55.539711,60.1842308,62.57912827,65.69217682,,71.25948334,74.67221832,76.998703,77.10105896,79.76551819,83.79120636,85.39228821,86.80982208,85.2326889,85.23068237,85.46282196,83.31285858,79.07855225,80.33345032,79.95549774,78.92989349,79.98496246,
Guam,GUM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,95.41615295,90.17653656,91.63156128,92.67459869,,87.8826828,93.53092194,86.7695694,90.27925873,80.61295319,,84.34674835,,,,,85.88643646,,,,,89.87442017,87.34176636,,77.44302368,77.88105774,85.39112091,,105.8747177,106.9592667,99.44644928,,80.70617676,,92.62387848,94.17594147,92.91053009,96.09564972,98.69406891,93.1980896,98.62238312,99.16869354,,,,,,,,,
High income,HIC,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,96.52655792,96.61361694,96.35691071,96.64431,,97.29894257,97.62719727,97.59902191,97.07898712,96.07662964,97.5114975,97.4306488,96.62529755,96.6662674,97.38839722,97.57836914,97.75240326,97.55326843,97.36044312,97.19844055,97.50817871,97.31305695,97.9045105,97.91571045,97.47219849,97.40055084,97.45511627,97.41670227,97.73425293,97.99157715,98.19351959,98.66523743,98.29692841,98.497612,98.42105103,97.8991394,98.03632355,98.69795227,98.84680176,98.90059662,98.98132324,99.0704422,99.49529266,99.41594696,99.63552856,99.51238251,99.20584869,98.77565002,99.61772156,97.76862335,97.84007263,
"Hong Kong SAR, China",HKG,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,107.1759033,103.6440582,99.38314819,98.30950928,102.243988,101.6613922,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9731903,99.62850189,102.8005295,106.3197632,104.9301376,102.6994476,103.4179764,105.0946503,103.5473328,
Honduras,HND,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,41.74161148,,46.91682816,,51.02981949,,,,,,,65.31654358,62.00759888,63.57184982,65.08139038,67.84838104,64.77298737,65.60092926,72.28146362,,,,,75.32286072,,74.58030701,79.32958984,,76.97328949,78.93292236,82.43559265,84.83318329,83.79569244,78.51257324,75.33644867,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,40.78281021,41.31520844,41.88874817,42.38520813,43.78464127,44.77510071,46.45698166,48.49927902,49.38700104,50.41856003,52.25146866,53.26551819,52.95109177,55.08831024,51.20095825,50.74250031,49.77637863,48.66384888,47.02104187,47.70481873,48.31983185,47.31761932,48.00783157,46.59421921,46.48616028,47.05759811,47.11808014,46.73162079,47.92063141,48.90999985,51.84782028,54.46102142,56.21073151,58.19952011,60.80025101,62.37688065,64.68318176,67.97126007,70.49964905,69.95439911,69.50229645,68.68695068,68.27934265,67.86073303,67.58907318,67.86669922,68.45004272,69.44064331,69.46936798,70.24017334,
Croatia,HRV,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.87152863,84.83126831,85.96559143,90.81321716,89.73059082,91.51461792,95.05288696,99.33924866,97.81815338,,102.6652222,102.3329926,104.0146332,98.07325745,93.30782318,91.22403717,93.26821136,92.89759064,94.87239838,98.20082092,103.4887772,100.4383011,96.5120697,94.3216629,94.13665771,,
Haiti,HTI,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,28.52556038,29.6251297,,31.04404068,34.19332123,,36.99481964,39.49028015,40.75659943,,,,,,,,,,50.15301895,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,97.72071075,98.74323273,103.178009,98.76058197,96.72870636,93.02454376,92.12758636,93.8795929,101.3759537,112.7993011,103.0442123,96.07530975,88.5408783,83.10668945,81.13916779,,,,,,,98.50200653,98.45332336,97.03299713,97.15947723,98.3968277,99.8379364,96.65603638,94.36669922,94.25598907,99.00787354,95.64196777,97.69683838,96.95204163,97.62410736,98.46972656,97.67913055,97.3814621,96.52868652,96.9671936,98.77071381,105.2140884,98.00428009,95.40778351,,
IBRD only,IBD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,79.2723999,79.10707855,79.49156189,80.08023071,80.39502716,81.18221283,81.90319061,83.17881012,83.9727478,84.63561249,85.71433258,86.71498108,87.30805206,88.01159668,89.08773041,90.08943939,90.40821838,90.37310028,90.56993103,90.22026825,90.31697083,90.68115234,89.89556122,90.89984894,91.77046967,90.78856659,89.1364212,88.38816833,88.42832184,88.27516174,89.31800842,89.73742676,90.56497192,90.63439941,91.12873077,91.74546814,91.86316681,93.5567627,96.07225037,95.9890213,95.49311066,94.7438736,95.13729095,95.13848114,94.86205292,94.32628632,94.49572754,94.71775055,94.65696716,94.93222046,95.75948334,
IDA & IBRD total,IBT,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,75.19309235,75.81494141,76.0849762,76.858078,77.5503006,78.34516144,79.13945007,79.82750702,80.72988129,81.62595367,82.25174713,82.81587982,83.85121155,84.30532074,84.46707916,84.29383087,84.2809906,83.79936981,83.86470032,84.16564178,83.4785614,84.25379944,84.74455261,83.94194031,82.73674774,82.22049713,82.31926727,82.38748169,83.33595276,83.82991791,84.56955719,84.64636993,85.08428955,85.85092163,86.20700073,87.04933929,88.55587769,89.0700531,88.72377014,88.23854828,88.55951691,88.38329315,88.21189117,87.84165192,88.0606308,88.40242004,88.74500275,88.87075043,89.46412659,
IDA total,IDA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,57.59883881,58.34122849,58.88299179,57.5112114,58.24435043,59.007061,59.17512894,59.81600189,60.85264969,61.20983124,62.51871109,61.31063843,61.54027176,61.60110092,61.56600189,61.3573494,61.92084885,62.39376068,62.30479813,62.5990181,62.18983841,62.22827911,62.46654129,62.51332855,62.74834061,63.53808975,64.30139923,65.59922028,66.89378357,67.71684265,68.65357971,70.45410156,71.86950684,70.9016571,70.42674255,72.79031372,73.13639832,73.57904816,74.0562973,73.77081299,74.07942963,74.27619171,74.8120575,75.56226349,76.89611816,76.93067932,77.27416992,
IDA blend,IDB,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.72947693,79.78778076,80.11064148,79.98815918,79.39364624,79.45427704,80.37075043,82.95307159,78.50984192,74.19151306,75.61831665,76.68328094,75.99865723,77.15222168,77.67250824,78.25763702,78.45761108,78.98674011,79.43006134,81.32454681,81.53975677,81.5868988,
Indonesia,IDN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.71160889,93.05480194,95.85399628,,,,93.35778046,94.73410034,95.63865662,94.85883331,93.49546051,92.10516357,97.34883881,97.00982666,97.76071167,,,101.6561279,99.65628052,106.193222,,,101.4215469,102.9902802,,,
IDA only,IDX,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,46.2793808,47.30049133,47.4538002,48.42658997,49.19202042,47.06045151,47.91891098,48.3477211,48.77529144,49.74581146,51.16199112,51.6292305,53.46065903,51.59347916,51.87527847,51.82350922,51.65269089,51.31214142,52.17248154,52.86748123,52.72452164,53.14765167,52.54787827,52.63138962,53.04417038,53.18259811,53.52410889,54.774189,55.92396164,57.77030945,59.82167816,61.43532944,62.89086914,65.21382904,66.0841217,66.90657043,68.39717102,71.25866699,71.25493622,72.27191925,72.4136734,71.72351837,71.90524292,72.09181213,72.63014984,73.52973938,74.55600739,74.47009277,74.95854187,
Isle of Man,IMN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,50.53414154,,,52.8968811,,,,,,,,,,,,,74.87496948,76.02416992,,,,,,,80.0936203,,,,75.67848969,78.29409027,77.84519958,81.13886261,82.15537262,,,,,94.07459259,94.61901855,,92.0190506,,93.42687225,95.06369019,95.2926712,94.19248962,92.65029144,,90.21476746,93.19596863,
Not classified,INX,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.730072,100.8188019,98.57562256,97.32698822,,,91.64938354,95.27464294,96.82013702,94.4600296,94.91026306,94.44032288,94.31314087,94.39800262,,,,,,,,96.20156097,99.11994171,98.12384796,98.98605347,97.22675323,97.44635773,98.9387207,,
"Iran, Islamic Rep.",IRN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,,,,,,,,,,,,63.5553093,,,,,,,,,,,,,,,,89.86942291,88.47025299,88.00071716,89.68441772,92.88807678,95.59010315,100.6707306,97.93070221,101.2671738,,97.68295288,,,92.81842041,98.16275024,99.79029846,98.43276215,102.8312531,102.1769333,98.21964264,93.40991974,95.45258331,99.03222656,100.3715668,99.68723297,98.06231689,,,99.02394104,99.94046021,99.77028656,,104.5373917,101.4189682,
